ra,dec,u,g,r,i,z,redshift
127.340245478827,25.8857978580065,18.24667,17.02377,16.6263,16.41048,16.23947,0.00706299
190.274435418399,50.3933967160872,15.8918,13.84986,12.96619,12.54129,12.15559,0.01557555
175.341498767498,46.3932103043631,16.6883,15.50257,15.23401,15.07638,15.0229,0.002487241
162.066463074,45.2057050000456,16.72455,15.677,15.30275,15.1278,14.96255,0.010858
175.324194193563,47.6873335507308,16.97147,15.47794,16.1551,17.66512,24.14099,0.01055808
148.326439526618,36.0857925043879,16.037,14.83171,14.44734,14.2605,14.15242,0.01806697
192.414640816303,57.6464012461974,18.87129,17.9517,17.72574,17.60217,17.55161,0.01565522
180.675159594241,56.3772849110762,17.33644,16.0633,15.56992,15.32444,15.14317,0.01920581
212.232484784131,55.0220342750926,19.44346,17.91253,17.31758,16.96412,16.84436,0.006885754
212.252588613137,55.4202253889089,17.53887,16.10978,15.49486,15.16495,14.9624,0.0062967
181.671976775383,47.7846060733235,18.99458,17.84381,17.5004,17.3425,17.29305,0.01865576
187.173788485189,12.9159105330885,16.2809,14.80957,14.18731,13.85731,13.709,0.001527761
174.286642005226,13.2513550782452,17.92707,17.25829,17.20548,17.28203,17.41865,0.003255778
216.966838005149,40.6301455776091,19.57302,17.48915,16.71587,16.30996,15.96503,0.01827607
178.387384807994,45.9060822146545,17.70119,16.67545,16.34947,16.20666,16.16091,0.002675978
175.296407547956,43.4431406240757,16.25751,14.93846,14.37242,14.06388,13.85238,0.01994664
181.669538138918,12.0345500357644,17.45388,16.17804,15.64986,15.38798,15.22286,0.004153254
192.414620988911,12.6252913232929,16.54383,15.01268,14.43955,14.20446,14.33446,0.002623393
190.292349392259,8.0040056028363,17.64272,16.17125,15.53162,15.23283,15.01732,0.005602519
187.173052760449,7.80423818190867,18.34364,17.09205,16.51971,16.2104,16.19378,0.002825353
205.635507547116,39.6584996503586,16.64425,15.64924,15.3071,15.24967,15.36718,0.002211592
218.644117125768,36.2884035472828,18.85017,16.98588,16.50846,16.35485,16.47734,0.01011006
178.416537314313,43.4609403808354,16.85841,14.81017,13.73277,13.18734,12.70998,0.01969026
235.618655703563,7.76382802902504,18.60873,17.40879,16.89651,16.6246,16.45147,0.0189759
216.940009052697,34.2089737853595,16.55314,14.8592,14.12797,13.73223,13.46412,0.0135699
210.533315179411,9.56690996336888,16.88859,15.93458,15.50053,15.26736,15.01081,0.01892229
235.606541198168,40.1054825262861,18.553,17.23506,16.90529,16.7085,16.67046,0.01515684
235.6560110374,40.0627963165722,18.28417,17.3242,17.0225,16.8535,16.80249,0.01508204
232.652476257653,42.7171474427559,15.66211,14.12551,13.40977,13.05076,12.79789,0.01979566
187.180249249034,14.9995196557349,14.94912,13.23907,12.45226,12.0777,11.80724,0.005566211
216.933640895352,13.4418357716511,17.66039,17.00192,16.81375,16.76342,16.64372,0.01766192
221.868498261752,12.7649949574266,16.64716,15.7464,15.52951,15.47555,15.37029,0.006007117
210.52510580911,36.6112203601496,18.60423,17.45359,16.94967,16.70238,16.54288,0.01048776
216.963047535691,33.1867866708168,16.91653,15.1013,14.34462,13.94724,13.70919,0.01244771
19.99465613567,0.722281741589374,18.47055,17.16301,16.7754,16.54594,16.55946,0.01462073
130.180597798036,57.2500614436828,17.41524,16.24894,15.83479,15.62867,15.66393,0.01744271
120.471547065813,50.7370892077,14.1066,12.84176,12.2543,11.95993,12.05257,0.001744309
132.299265919643,60.2211852670525,14.98328,12.91961,11.95928,11.40834,10.9753,0.004465318
5.44087419243988,0.557591405446432,19.00648,17.42234,16.71406,16.36571,16.09866,0.01779088
28.6364479351501,-0.770097850093591,17.01126,15.44798,14.84424,14.52256,14.29374,0.01613083
24.678726976887,-0.348058608089618,18.79965,17.15603,16.40571,16.04241,15.76751,0.01695847
28.10107420422,-0.285442539491276,17.99267,17.04338,16.69124,16.50697,16.3734,0.01694892
28.6097282605761,-0.211922143186027,17.06413,15.32407,14.5328,14.11556,13.80331,0.01824253
20.0322101374103,0.0770202117298563,16.93704,15.6125,14.89978,14.54139,14.21114,0.01857551
20.0344843062316,0.0780102040603551,19.23253,17.70332,17.30597,17.24488,16.9576,0.01902029
28.6742895454587,0.611559335074079,18.98436,17.79125,17.39588,17.19927,17.07998,0.01540353
119.779637995026,52.7471698627999,19.14426,17.71505,17.08268,16.7822,16.53128,0.01918139
114.178886400453,43.3050741468445,18.93721,17.73006,17.24807,17.03372,16.84162,0.01971166
127.317954543491,23.8090122342983,17.98588,16.48819,15.9197,15.635,15.43785,0.01816986
143.795190085369,32.3480181175879,18.50802,17.6411,17.41824,17.32313,17.44169,0.01425152
174.236913126304,15.5289128838591,16.91815,16.02347,15.8129,15.69353,15.62506,0.01309898
174.257866080457,15.570560004211,15.8642,14.57362,13.95069,13.60606,13.37992,0.0132499
181.637655283489,36.7937360979699,18.2392,17.08,16.58011,16.33502,16.14836,0.00862838
181.674026127043,39.0093726227445,18.38546,17.3395,17.1662,17.08837,17.17629,0.003223074
153.830275095811,35.6699419229385,18.86136,17.75515,17.33407,17.16359,17.15226,0.01458427
124.571741407176,23.2746850514978,18.17041,17.08809,16.63582,16.43384,16.26909,0.01329312
162.10340569922,34.7114062778846,14.09936,13.08315,12.62376,12.41581,12.27215,0.005429604
174.227652393447,36.3878665849692,17.6964,16.96427,16.70473,16.63928,16.54019,0.005333389
120.444467192981,17.9906205246326,18.28484,17.43323,17.20609,17.08,17.02664,0.01703836
121.971225584022,18.9117865216164,16.71009,15.45488,14.78426,14.46407,14.18298,0.01564719
124.60743418901,20.7874934198756,16.85197,15.47287,14.88259,14.56177,14.36684,0.01612445
205.607414721239,34.7302162162752,18.69515,17.6877,17.26671,17.08126,16.92695,0.008214007
216.914661192006,32.1397761168802,17.61658,16.42057,15.86335,15.60507,15.50691,0.0114447
205.591678108369,35.6241301014411,15.81049,14.67233,14.19509,13.95724,13.7754,0.01812066
127.89250877971,22.0336898345363,16.55417,14.80545,14.02326,13.62264,13.29196,0.01545351
205.599525775338,32.8702167076198,17.95968,17.22669,17.00845,16.96356,16.89256,0.01566852
162.045713041636,33.7445443802586,16.90463,15.64758,15.34111,15.17296,15.12159,0.004153254
181.64380836932,31.3429666009588,16.7849,15.55416,15.04411,14.798,14.63491,0.001824988
216.962095746364,28.5122470536203,17.97335,16.78194,16.37588,16.17669,16.17817,0.01491201
178.426541585234,32.7714557303223,17.17541,16.20925,15.80936,15.62522,15.4684,0.007784217
153.795438600622,28.8482751651567,16.61372,15.46401,14.96818,14.70475,14.50659,0.01691655
238.23344475684,21.1005017120808,15.33772,13.70216,12.88704,12.51747,12.26671,0.01620925
216.961696140176,25.8380726833891,16.35153,14.68577,13.90689,13.51829,13.22416,0.01469376
216.959592662706,25.8764963200995,18.18299,16.44737,15.71819,15.35852,15.09255,0.0137416
192.422853290579,30.752388320058,17.6082,16.3621,15.9317,15.73871,15.59036,0.01627747
232.697058435937,23.0660887900698,16.78316,15.59254,15.19151,15.03825,15.14184,0.006671275
239.627645992924,13.9991911782113,15.8145,14.81633,14.33944,14.11583,13.87842,0.0164275
20.028296543477,-0.205443438719957,16.51662,15.36449,14.94581,14.75253,14.91644,0.005809776
28.6238453547257,-0.526275775642905,17.93885,16.7335,16.27749,16.05174,15.83449,0.01601392
28.6710165027204,-0.143361716844596,16.05886,14.16482,13.31131,12.89139,12.58513,0.01851283
28.6517209336822,-0.0714910705673064,19.21096,17.8229,17.19914,16.90897,16.8141,0.01892416
148.28977677101,27.6217399717958,17.07689,15.27643,14.50172,14.11783,13.85972,0.0198406
120.41140766663,15.7136770407313,16.6415,14.99984,14.44995,14.19755,14.19647,0.01584896
120.418027003195,15.6447546052906,17.80737,16.34761,15.66719,15.31277,15.08194,0.01655241
119.771943319281,12.4197517864908,18.82309,17.81181,17.43003,17.25677,17.08446,0.01499771
180.633356105682,29.2438530284859,17.86369,16.22928,15.96914,15.80214,15.88694,0.01144979
120.474635576365,13.6429569725794,18.94405,17.69218,17.24225,17.09869,16.97025,0.001005991
162.050740807558,28.6017850693192,14.51177,13.00352,12.30908,11.9651,11.72341,0.005296941
157.320138059146,26.0992251778962,15.65935,13.88696,13.0134,12.58018,12.29062,0.01697138
162.152559746848,27.969794061729,17.45481,16.41266,15.99893,15.86856,15.7386,0.007862162
120.48119595262,11.7203530947583,16.56902,14.72271,13.87011,13.42326,13.15299,0.01632497
143.817353976575,20.5356963903083,18.0396,17.12954,16.80204,16.65022,16.52468,0.01400423
153.955195716463,35.5278281853857,18.73867,17.80186,17.42937,17.22224,17.13246,0.01452367
200.871725106093,36.6014435966167,18.96717,17.72125,17.17461,16.89006,16.65157,0.01779488
211.018360952792,35.0649610027974,17.97795,16.47809,15.84816,15.53414,15.33479,0.01303608
143.614669077948,29.150863705482,18.24522,17.22409,16.81614,16.69744,16.43302,0.01381216
210.946514994123,35.7416949349993,15.68406,13.88103,13.094,12.71228,12.45552,0.01269403
137.482970732016,32.9738391306824,17.96664,16.99502,16.60078,16.4048,16.29052,0.01274254
143.616386830709,32.4589526860911,17.66055,16.46626,15.84083,15.55146,15.27415,0.01580989
139.197058781178,34.4299578373777,15.27464,14.19919,13.82354,13.63291,13.52992,0.005748255
139.194529516227,34.4367227356569,16.26928,15.57293,15.22753,15.10201,15.00588,0.005601527
144.684115378606,29.6652001448129,18.10801,17.11554,16.78024,16.60034,16.46375,0.01398986
142.536622759665,29.3754722354197,18.87381,17.71124,17.23483,16.99256,16.85242,0.01375215
198.697359672115,34.8832696056701,17.49703,16.80996,17.12177,18.10356,17.98386,0.002884624
233.973127011317,23.5821938893116,17.29641,16.11074,15.58438,15.33382,15.09077,0.01779509
241.37078902258,21.0538661585665,18.54986,17.73723,17.44843,17.40206,17.22348,0.0161689
208.771039372711,32.9031221819982,16.33898,15.22506,14.72236,14.44314,14.22943,0.00799495
173.859598743581,33.3041135920134,17.24407,16.14594,15.72407,15.54745,15.43702,0.008193221
151.170632538972,29.3643247580048,16.22577,15.10824,14.76163,14.65008,14.74488,0.001589605
218.037602081483,28.3255874876132,18.91006,17.70099,17.32477,17.15116,17.05902,0.01496099
198.67861627831,30.752971407886,19.06657,17.97264,17.5373,17.36181,17.20745,0.01911658
188.14992057342,33.2235135223928,16.649,15.76401,15.52915,15.42094,15.36665,0.002680017
241.351682358773,21.297108742656,18.46334,17.43833,17.02515,16.83033,16.63462,0.01455439
164.852548749256,30.6238704852584,16.93622,16.62113,16.4582,-9999,16.34919,0.01162025
173.849450655909,31.6542093429317,16.95255,16.01261,15.67116,15.53146,15.38272,0.01129843
202.542384830101,31.2796435000181,18.70505,17.86362,17.66236,17.58152,17.67864,0.01595183
200.856547120704,32.1031937503696,17.36502,15.63304,14.87583,14.51476,14.22625,0.01585756
200.833955871886,32.0636140672031,16.99093,15.56754,15.07204,14.81037,14.6201,0.01672368
149.372456197353,27.7567691809003,18.70397,17.82023,17.51483,17.6398,17.48143,0.003937989
200.90704431362,29.2880676338823,18.47608,17.66234,17.40977,17.35805,17.3603,0.01350149
226.363211190321,23.6883438114018,16.37543,15.26945,15.00011,14.84867,14.76647,0.01623538
241.361761865276,15.0253238753517,15.72414,13.95462,13.14217,12.72781,12.41403,0.01565814
230.345399073489,20.659236888815,18.48441,17.41208,16.97424,16.76129,16.62978,0.0153611
241.399362906375,16.5262136898586,17.33378,15.82794,15.06179,14.65158,14.33329,0.01553899
241.405072175341,14.411470510763,18.13005,16.55339,15.82773,15.47372,15.18299,0.01620488
17.0091105141802,-0.0753482623768348,18.22965,16.99676,16.50705,16.26586,16.16144,0.0171536
17.0144931434459,1.14530930754953,18.96127,17.91619,17.58661,17.38914,17.25779,0.01928203
125.915135894907,18.2999421472947,16.63293,15.41588,14.73182,14.38604,14.4638,0.01929241
118.843778529488,15.0938515175241,16.42847,15.67201,15.36273,15.28502,15.13224,0.01557789
118.843099562978,15.095521238412,16.97809,16.02117,15.73171,15.55567,15.58822,0.01545044
125.94944164038,17.9907047864918,17.45995,16.01326,15.59225,15.42749,15.28126,0.01543341
133.316960673563,18.6512259710026,18.14988,17.12358,16.74577,16.55217,16.43353,0.01479523
125.966816958143,14.7521061319301,15.02651,14.09243,13.79478,13.70241,13.60291,0.006521586
179.620906600345,27.5287781486231,14.85169,14.14236,13.84343,13.76608,13.66643,0.01147649
198.722639037339,27.0081223668297,17.10709,15.4009,14.65979,14.24454,13.91327,0.01543852
193.376204167393,27.6752259824674,18.51622,16.72972,15.96825,15.60066,15.32926,0.01977209
142.538181027596,20.0908465238035,15.58479,14.09292,13.2896,12.90914,12.57881,0.01447395
178.049720148595,26.8111915627313,18.23813,17.20067,16.86848,16.69767,16.57067,0.01219925
193.340331641085,26.3614188778553,17.99177,16.53932,15.86989,15.54694,15.3089,0.01931872
198.708264348781,28.0188415775264,17.99783,16.74142,16.30367,16.05988,15.93713,0.01977841
179.623485203515,24.7685176889071,18.4332,17.53265,17.19352,17.04157,16.91109,0.01460781
154.91022098084,21.2406344171064,18.2932,17.29227,16.87876,16.72031,16.52973,0.01798549
142.528505681477,18.7003420852724,18.13595,17.09385,16.74678,16.57233,16.3779,0.01984267
154.928718919942,22.4523792847981,16.52031,15.28949,14.76339,14.46989,14.37166,0.004886223
144.7075709241,19.516512363749,18.66977,17.65911,17.26728,17.10465,16.97074,0.015177
154.890924558547,18.6714411480507,17.28769,16.34773,15.98333,15.80613,15.66807,0.0120848
153.948944013159,19.3579259190128,18.4825,17.20706,16.86417,16.66986,16.56514,0.01225431
151.158369970363,19.2867663076343,18.80903,17.61388,17.19033,16.96016,16.90902,0.01245523
176.847080153466,23.3660138223717,18.51005,17.36966,16.9608,16.78639,16.50743,0.0169238
170.64745640833,20.7039189441813,16.13941,14.29603,13.37745,12.87429,12.48568,0.01457149
202.539955802631,21.3117433451563,18.04339,17.05079,16.75231,16.65651,16.56905,0.0191496
156.621785068161,20.2335532281969,17.15517,15.43791,14.71467,14.24004,13.94785,0.004281946
156.617781564835,20.2279086158214,16.22738,14.39714,13.4125,12.86818,12.497,0.003942348
202.549814780486,21.602192970801,18.93037,17.19977,16.58714,16.33865,16.10423,0.01892762
165.46262132147,22.3445385952268,15.88636,14.7772,14.346,14.13615,14.00563,0.004458076
213.851208533908,21.4968026115649,18.83077,17.99818,17.61023,17.46138,17.34904,0.01583089
179.605944668278,25.09765324588,17.36224,15.8211,15.09967,14.74732,14.44754,0.01408345
178.010872898147,25.7511153817566,16.90039,15.44749,15.02821,14.85677,14.67695,0.01892076
176.854487953167,19.3920535450589,18.15432,17.14726,16.83433,16.66524,16.53181,0.01957364
176.879136842349,19.8723800265318,17.54233,15.94608,15.12352,14.71276,14.38469,0.01917042
233.915287083592,12.6063952121722,16.23704,14.92971,14.31076,13.98296,13.7176,0.01058895
233.923948977121,13.217708372803,18.45467,17.2756,16.84724,16.65872,16.38447,0.01012466
233.968750327213,14.5177289315513,16.00261,14.7734,14.07488,13.70461,13.43213,0.0194578
210.943427943084,14.8681013254279,15.79956,15.287,14.92782,14.91388,14.75058,0.01464606
210.952481824517,15.4023080357944,16.2985,15.0153,14.39229,14.05814,13.84092,0.01752736
204.55264799603,15.8631413700426,17.83884,16.92344,16.60325,16.39579,16.23047,0.01498216
233.920147577857,15.5490063527143,17.50724,16.53717,16.24159,16.1198,16.03968,0.01402836
174.984627998129,16.9550107615549,15.42641,14.55575,14.24495,14.09925,13.95462,0.01062913
165.462341611185,16.606949070503,15.85001,14.6623,14.22258,14.01784,13.90988,0.009823898
175.023814107858,17.6933361258525,17.31812,16.1924,15.58275,15.27175,14.98276,0.01291113
178.051995327667,16.3479452226263,18.90642,17.37956,16.68333,16.37848,16.14211,0.0198347
174.975641123508,17.8820323421628,17.0579,15.49739,14.82035,14.46258,14.24684,0.01035979
188.150635921035,18.0230324944883,16.49731,15.09898,14.49434,14.18144,14.01268,0.002798236
178.008526569701,16.8096841356149,15.62934,14.13019,13.37262,13.01198,12.75406,0.01235954
178.017548309054,16.8714841165363,18.16407,17.62882,17.41512,17.43842,17.58719,0.01246993
178.052404198099,16.8518723721741,16.15975,14.39999,13.6308,13.1533,12.93154,0.01206911
176.867963612458,18.053476873703,17.61284,15.93279,15.12449,14.69344,14.35556,0.01950102
133.35268665092,16.4590357818032,18.47428,17.77084,17.50266,17.34882,17.49929,0.01402796
156.60641502424,17.5103711222415,15.4009,14.04152,13.35633,13.04723,12.78846,0.01856214
182.596200207219,10.1885431710873,16.20487,14.83011,14.36695,14.15908,14.02552,0.001511551
176.883581343178,2.78775587580936,16.87364,15.65471,15.15882,14.87327,14.66224,0.01981784
175.026684627077,-0.837743182016352,16.71851,14.88997,14.09788,13.68779,13.42289,0.01959906
178.046761373126,4.35652379422081,17.92959,16.29972,15.5935,15.24277,14.99226,0.01768279
149.351746107554,15.1171040034907,18.9272,17.70347,17.17383,16.93256,16.74926,0.01211349
190.73474297296,3.67661065976967,16.10937,14.36705,13.64545,13.27254,13.04115,0.003237644
190.738602464435,-1.22942699559437,15.35962,14.01894,13.32422,13.02776,12.88938,0.01072071
38.8862567323542,-7.15451055849068,14.8891,13.14228,12.51711,12.23533,12.2236,0.005097995
125.980336188663,20.9754798833876,16.27018,14.44209,13.61958,13.21952,12.95908,0.01569909
125.922679391897,21.4348777513235,15.61606,13.91118,13.11363,12.69652,12.43547,0.01712042
125.967654335201,21.4186873072041,17.66949,16.37075,15.75742,15.44174,15.23382,0.01699542
175.027865920338,58.6130964768481,15.4668,13.84177,13.20448,12.87035,12.7175,0.004019287
208.831348821122,1.48909837863487,17.55222,16.61721,16.27489,16.14182,16.00485,0.01295211
6.39336392132547,0.846863711990721,17.02018,15.85907,15.38551,15.15824,15.00338,0.0178323
215.317775674318,40.1718964520019,19.2008,17.6896,17.31011,17.0882,16.97242,0.01782217
141.16279270635,11.3291459372071,19.00423,17.64942,17.03306,16.71436,16.5256,0.01106624
183.177858233384,12.7628791622522,18.16298,16.79844,16.36546,16.10863,16.0079,0.00582912
188.452817632811,12.7800372091219,19.46213,17.91226,17.3178,17.01301,16.74216,0.003694457
170.906753221552,12.8957650666793,18.01014,16.8606,16.4867,16.28006,16.16061,0.002301853
212.147604662667,11.9510389507116,17.24338,16.02645,15.56703,15.29165,15.14742,0.01939964
189.073963606442,13.5756538899256,19.43264,17.26947,16.46362,16.36182,16.63199,0.002860079
189.12546644152,13.542569798581,20.11043,17.68793,17.14926,17.00446,16.96568,0.003562402
212.55500039052,48.3177399514086,17.28648,16.00877,15.58791,15.28329,15.34462,0.006670068
212.557624683764,48.3091643108216,17.99419,17.34616,17.49531,17.83303,18.13118,0.00688261
166.418978940734,41.0752798594661,17.89387,17.08387,16.78824,16.6912,16.58796,0.009822053
188.512975759908,43.4160976579061,16.07474,14.64102,14.0262,13.70181,13.4931,0.01957565
188.512259767161,43.4125054061098,17.39393,16.95194,20.29934,19.61666,26.93889,0.01994922
183.16970096923,6.84104243275824,18.81656,17.78183,17.3583,17.16692,17.03632,0.007332389
173.999789057665,8.30481562545614,16.38025,14.46488,13.65987,13.22354,12.90672,0.01943322
183.150606907155,6.50206798516808,19.02238,17.17226,16.52176,16.25163,16.25021,0.00681935
188.485163265928,7.70717721678386,19.15293,15.05643,14.22011,13.72618,13.68985,0.00275559
188.497741070597,7.70723269086689,16.52584,13.8631,13.19436,12.93138,12.19882,0.002718003
210.430421850639,38.6699442550479,18.21275,16.41623,15.66981,15.30825,15.04975,0.01806686
210.431384984209,38.647279316559,18.89211,17.10327,16.34404,15.99697,15.72712,0.01965655
212.183551517299,38.6193707859423,18.69439,17.63249,17.10421,16.82644,16.85404,0.01832247
234.194066805644,7.83359034212302,17.64177,16.5207,16.1451,15.97258,15.84214,0.011138
170.891823911222,38.7261973632784,18.17673,16.81126,16.14715,15.8596,15.72709,0.007183483
188.469724310715,39.6259199389522,16.91454,16.21481,16.07353,16.09925,16.37335,0.002161622
189.094129810067,40.0052806104999,15.72231,14.36335,13.91787,13.83384,13.65081,0.001780866
245.67969847928,22.4594323550539,17.96538,16.73275,16.20097,15.96556,15.78081,0.01416488
210.417835140545,7.99799116755897,18.70687,17.63642,17.24269,17.03984,17.02126,0.01798464
189.103261418378,10.3846979189111,17.64055,16.20686,15.50744,15.16521,15.01357,0.004734551
236.540516359035,6.89846966902478,16.48131,15.20645,14.75659,14.60818,14.60633,0.00469272
210.371838844468,9.15371732567644,17.51381,16.36631,15.84641,15.59855,15.37806,0.01651101
212.563448781662,48.5461224626512,15.36436,13.67605,12.95567,12.54993,12.34043,0.006355449
252.814260186981,26.7251651023787,18.85275,17.62617,17.13841,16.90138,16.74101,0.01390904
210.376920672903,38.5159153792871,18.21141,16.98829,16.3954,16.11492,15.92542,0.01792294
210.372771754798,38.3117538958519,18.32773,17.28176,16.90168,16.70337,16.58863,0.01735814
252.712041503111,20.6368986206878,17.8074,16.88474,16.58821,16.4497,16.47002,0.009022705
252.713558444449,20.6375597780499,18.73583,17.87297,17.53584,17.35541,17.07549,0.008968316
235.714525622409,9.15356480288512,18.74278,17.55094,17.11238,16.82325,16.88291,0.007154903
214.56826559771,36.8835763588542,17.07464,15.54436,14.73595,14.3377,14.00116,0.01132816
5.11947037995628,0.541161851253808,18.19278,17.17205,16.78182,16.55795,16.45176,0.01792637
5.14101210702759,0.856539659002525,19.26123,17.81979,17.17048,16.85394,16.62106,0.0173234
121.875933148653,51.2938335920761,17.89407,16.41344,15.72324,15.3277,15.00637,0.0182367
16.1701477718163,-0.802731037519479,15.71783,13.78933,12.91545,12.4696,12.19216,0.01706877
16.8440739988773,0.92594301235585,15.70307,13.90694,13.0944,12.68643,12.40368,0.01782968
16.8475941688157,0.892710390098114,18.40337,16.75985,15.99134,15.58936,15.29068,0.01848736
16.8475654268304,1.00225185917613,18.00541,17.41982,17.23039,17.3621,17.06992,0.001490079
16.8813684783679,0.889749457383286,18.27104,16.61472,15.87452,15.52261,15.26797,0.0176761
127.219417667489,58.2039143012401,17.07136,15.25418,14.31805,13.82243,13.44735,0.01770942
127.185230704215,58.1515727662822,17.5843,16.28859,15.61404,15.25507,15.0398,0.01802543
115.768765826461,50.2887529972025,16.81263,15.60284,15.09963,14.8434,14.61681,0.01870834
123.996206403882,23.1996037309051,16.00694,14.43158,13.51175,13.00499,12.52986,0.01432535
161.724945603128,13.7793710275593,18.32813,17.75185,17.84688,18.50504,18.40153,0.01061039
188.486083851012,15.3548125644823,14.7117,13.63805,13.16386,12.90511,12.81974,0.007772813
171.703602903316,36.7640477915001,18.61798,17.74739,17.70225,17.79733,17.46021,0.006863397
188.502289672263,39.0192514415363,15.60572,14.71786,14.41667,14.37613,14.41813,0.002264111
179.792454428496,37.793404439046,15.50278,14.46309,14.05466,13.83561,13.66474,0.01075268
121.840809048135,17.7519126694257,16.61569,15.3418,14.76735,14.48064,14.28189,0.01718297
146.45571589551,30.5341428293308,18.07632,17.0959,16.74979,16.58247,16.47224,0.004153254
141.141609979229,34.6594591484558,16.67625,15.31564,14.81432,14.54513,14.74131,0.006092978
163.443420164336,33.3681051324544,18.59862,17.83588,17.47439,17.30709,17.21398,0.005558989
172.935840716976,34.3334096583625,15.47975,14.35603,14.08875,13.91664,13.71095,0.006244253
205.502979003466,33.16238716964,19.28189,17.72952,17.30322,17.1791,17.18377,0.01670804
191.555506018359,35.1017142820034,17.16964,15.99415,15.55688,15.32739,15.22489,0.01417472
173.958214043446,35.3352485899843,15.23176,13.89463,13.25,12.96191,12.69724,0.005374474
172.2255372988,35.4139977997218,15.04789,13.73907,13.03939,12.71223,12.41759,0.007528562
214.570310659876,31.6538562109774,16.00551,14.40851,13.53063,13.12355,12.79296,0.01424536
191.609688313179,34.081776376925,18.50586,17.53773,17.21987,17.08725,16.94389,0.01399859
163.410077397386,34.0331709592844,15.70104,14.72821,14.32928,14.12868,13.99005,0.006215077
172.943919719156,35.2596851773981,19.28766,17.90971,17.52717,17.4762,17.44357,0.007223248
205.485325241296,30.5193387807209,16.39183,15.66612,15.52793,15.73115,15.61872,0.003196249
158.930474730838,29.5919393816629,17.18476,15.82789,15.19925,14.88672,14.63886,0.0147371
191.611428540935,30.45825748735,17.6375,16.48842,16.0902,15.91105,15.89721,0.01551523
236.513833794819,18.3379984071013,18.00344,17.0062,16.61109,16.4251,16.29459,0.006893668
215.317936378849,23.4800068591341,15.89802,14.1658,13.40172,12.99275,12.73909,0.0153718
21.2518831751992,33.6161084336385,18.61963,16.95435,16.1666,15.78559,15.4767,0.0155887
16.1612641993946,-0.891017116252094,18.60125,16.8411,16.05621,15.66971,15.39711,0.01891001
16.1217273917273,-0.440780049867691,19.51729,17.89283,17.23124,16.88721,16.70497,0.01749347
10.6293995177239,1.07715176588348,17.28708,15.62596,14.8446,14.48249,14.20826,0.0174587
119.91715868498,15.3868133893492,16.20077,14.40384,13.42889,12.86611,12.55072,0.01551593
127.199740140619,19.6252830992156,18.78999,17.78839,17.36327,17.15848,17.24235,0.01876432
141.122498815292,22.2747281287857,17.82249,16.26499,15.95525,15.69833,15.75039,0.01274098
162.904749263389,27.822117573315,18.30381,16.70623,16.09363,15.83682,15.73122,0.004432037
188.463068050069,30.2774739757317,14.33076,12.98163,12.46396,12.18946,12.03521,0.003915259
179.803128548542,30.731218511416,15.42941,14.51072,14.23343,14.09035,13.94833,0.01104881
158.043257716349,28.4830547045617,16.79581,15.53022,15.00484,14.73908,14.59509,0.00527656
191.579944197798,31.0846763477241,18.13688,17.16111,16.9819,16.89095,17.01574,0.0153198
144.94165685483,20.9997297483098,17.56088,16.27956,15.70149,15.39974,15.25207,0.01577111
191.54459068734,26.2506235857774,16.91976,16.4056,16.31771,16.39816,16.33305,0.00630545
156.923028141569,24.2715465699601,16.25233,15.48523,15.18713,15.05302,14.96993,0.004114425
169.546973013995,26.3859446103616,17.39575,16.58964,16.28134,16.16884,16.13669,0.009383477
191.581156169579,27.5367546820243,17.5272,16.19678,15.61149,15.28364,14.97914,0.01996584
172.224219955407,27.3761465549618,17.47686,16.05872,15.62402,15.40015,15.24866,0.01190321
120.304263459261,11.6234667597282,18.40099,16.82389,16.31166,16.1471,16.27864,0.01650309
158.01617071986,25.5937364859536,17.65036,16.75677,16.3758,16.20206,16.06106,0.0165111
179.775998743802,24.4717068019821,18.55452,17.16918,16.87648,16.70778,16.58781,0.01114022
179.779587727327,24.4365514961223,18.36487,17.59071,17.32098,17.22761,17.22168,0.01145102
179.821778955572,25.1575555754996,19.05919,17.92571,17.51796,17.25656,17.23955,0.01434369
189.083242759217,26.0837769376524,18.44271,17.2765,17.196,16.95555,16.99345,0.003919254
148.01582661878,19.6511126013129,16.48714,15.20661,14.55351,14.23162,13.94112,0.01612012
137.824742980275,17.1685664589431,18.12177,16.82801,16.3921,16.24998,17.04323,0.01130213
154.415389551198,22.8100306178477,16.54133,15.20129,14.53521,14.18394,13.90636,0.003895913
154.415501313121,22.8067512779242,17.92188,16.84712,16.3577,16.1387,16.04456,0.004204278
235.401095625545,16.0341297480214,17.24024,16.60652,16.57446,16.63438,16.51043,0.01564788
215.192185670584,21.935746525009,15.74281,14.35826,13.65378,13.26068,13.01624,0.01553733
128.691292003301,20.6278658690072,19.38161,17.97563,17.56041,17.29852,17.46807,0.01563175
120.248494901735,15.624753515985,17.2158,16.09274,15.55838,15.30249,15.08214,0.01502423
133.485977781296,18.5144141833076,17.90972,16.72872,16.19099,15.95413,15.77161,0.01488976
140.403310119781,21.1714423116536,18.26793,17.37891,17.06961,16.92701,16.83421,0.01464679
158.92511193987,26.1257994807437,15.77932,14.84597,14.43665,14.23788,14.08545,0.004654652
120.228593167029,13.3967822453961,17.65486,16.68994,16.35398,16.21359,16.10978,0.01415095
132.458812599495,18.7924197359678,16.79213,15.01118,14.31606,13.9654,13.71629,0.01450784
